# source: http://www.bco-dmo.org/dataset-deployment/453044
#  version: 06April2010 
#  PI: Minnett 
#  Radiosonde profiles of atmospheric temperature, humidity, wind speed and direction
# 
Filename    date_UTC  time_UTC  lat     lon     Hmax   Pmin   N     Id         Time_Min  Time_Sec  Height  Pressure  Temperature  RH  Dewp  PotTem  VapP  MixR  Dir  Speed  
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   76        58        15200   119.5     -57.3        1   -88.9  397.2   0.0   0.0   309  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        0         15205   119.4     -57.4        1   -89.0  397.1   0.0   0.0   309  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        2         15211   119.3     -57.5        1   -89.1  397.0   0.0   0.0   309  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        4         15217   119.2     -57.5        1   -89.1  397.1   0.0   0.0   309  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        6         15222   119.1     -57.5        1   -89.1  397.2   0.0   0.0   309  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        8         15227   119.0     -57.6        1   -89.2  397.2   0.0   0.0   310  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        10        15230   119.0     -57.6        1   -89.2  397.2   0.0   0.0   310  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        12        15234   118.9     -57.7        1   -89.2  397.1   0.0   0.0   310  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        14        15242   118.7     -57.7        1   -89.2  397.3   0.0   0.0   310  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        16        15251   118.6     -57.7        1   -89.2  397.4   0.0   0.0   310  26     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        18        15259   118.4     -57.9        1   -89.4  397.2   0.0   0.0   310  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        20        15265   118.3     -57.9        1   -89.4  397.3   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        22        15270   118.2     -58.0        1   -89.4  397.2   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        24        15274   118.1     -58.0        1   -89.4  397.3   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        26        15281   118.0     -58.0        1   -89.4  397.4   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        28        15287   117.9     -58.1        1   -89.5  397.3   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        30        15291   117.8     -58.1        1   -89.5  397.4   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        32        15297   117.7     -58.2        1   -89.6  397.3   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        34        15304   117.6     -58.3        1   -89.6  397.2   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        36        15310   117.5     -58.3        1   -89.6  397.3   0.0   0.0   311  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        38        15316   117.3     -58.3        1   -89.6  397.5   0.0   0.0   310  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        40        15322   117.2     -58.4        1   -89.7  397.4   0.0   0.0   310  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        42        15327   117.1     -58.5        1   -89.8  397.3   0.0   0.0   310  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        44        15333   117.0     -58.5        1   -89.8  397.4   0.0   0.0   310  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        46        15339   116.9     -58.6        1   -89.9  397.3   0.0   0.0   309  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        48        15345   116.8     -58.6        1   -89.9  397.4   0.0   0.0   309  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        50        15350   116.7     -58.7        1   -89.9  397.3   0.0   0.0   309  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        52        15356   116.6     -58.8        1   -90.0  397.3   0.0   0.0   308  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        54        15362   116.5     -58.8        1   -90.0  397.4   0.0   0.0   308  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        56        15368   116.4     -58.8        1   -90.0  397.5   0.0   0.0   308  27     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   77        58        15374   116.3     -58.9        1   -90.1  397.4   0.0   0.0   308  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        0         15380   116.2     -59.0        1   -90.1  397.3   0.0   0.0   307  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        2         15386   116.0     -59.0        1   -90.1  397.5   0.0   0.0   307  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        4         15392   115.9     -59.1        1   -90.2  397.4   0.0   0.0   307  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        6         15397   115.8     -59.1        1   -90.2  397.5   0.0   0.0   307  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        8         15403   115.7     -59.2        1   -90.3  397.4   0.0   0.0   307  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        10        15409   115.6     -59.2        1   -90.3  397.5   0.0   0.0   307  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        12        15415   115.5     -59.2        1   -90.3  397.6   0.0   0.0   306  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        14        15422   115.4     -59.2        1   -90.3  397.7   0.0   0.0   306  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        16        15428   115.3     -59.3        1   -90.4  397.6   0.0   0.0   306  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        18        15434   115.2     -59.3        1   -90.4  397.7   0.0   0.0   306  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        20        15438   115.1     -59.3        1   -90.4  397.8   0.0   0.0   306  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        22        15444   115.0     -59.3        1   -90.4  397.9   0.0   0.0   306  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        24        15451   114.9     -59.3        1   -90.4  398.0   0.0   0.0   305  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        26        15457   114.7     -59.3        1   -90.4  398.2   0.0   0.0   305  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        28        15463   114.6     -59.4        1   -90.4  398.1   0.0   0.0   305  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        30        15469   114.5     -59.4        1   -90.4  398.2   0.0   0.0   305  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        32        15474   114.4     -59.4        1   -90.4  398.3   0.0   0.0   304  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        34        15480   114.3     -59.5        1   -90.5  398.2   0.0   0.0   304  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        36        15486   114.2     -59.5        1   -90.5  398.3   0.0   0.0   304  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        38        15492   114.1     -59.5        1   -90.5  398.4   0.0   0.0   304  28     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        40        15498   114.0     -59.6        1   -90.6  398.3   0.0   0.0   304  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        42        15504   113.9     -59.6        1   -90.6  398.4   0.0   0.0   304  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        44        15509   113.8     -59.7        1   -90.6  398.4   0.0   0.0   304  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        46        15515   113.7     -59.8        1   -90.7  398.3   0.0   0.0   303  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        48        15521   113.6     -59.8        1   -90.7  398.4   0.0   0.0   303  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        50        15527   113.5     -59.8        1   -90.7  398.5   0.0   0.0   303  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        52        15535   113.3     -59.9        1   -90.8  398.5   0.0   0.0   303  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        54        15541   113.2     -59.9        1   -90.8  398.6   0.0   0.0   303  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        56        15547   113.1     -60.0        1   -90.9  398.5   0.0   0.0   302  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   78        58        15553   113.0     -60.1        1   -90.9  398.4   0.0   0.0   302  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        0         15560   112.9     -60.1        1   -90.9  398.5   0.0   0.0   302  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        2         15565   112.8     -60.1        1   -90.9  398.6   0.0   0.0   302  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        4         15571   112.7     -60.2        1   -91.0  398.5   0.0   0.0   301  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        6         15577   112.5     -60.3        1   -91.1  398.6   0.0   0.0   301  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        8         15583   112.4     -60.3        1   -91.1  398.7   0.0   0.0   301  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        10        15591   112.3     -60.3        1   -91.1  398.8   0.0   0.0   300  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        12        15597   112.2     -60.4        1   -91.1  398.7   0.0   0.0   300  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        14        15603   112.1     -60.4        1   -91.1  398.8   0.0   0.0   300  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        16        15609   112.0     -60.4        1   -91.1  398.9   0.0   0.0   299  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        18        15615   111.9     -60.4        1   -91.1  399.0   0.0   0.0   299  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        20        15620   111.8     -60.5        1   -91.2  398.9   0.0   0.0   299  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        22        15626   111.7     -60.5        1   -91.2  399.0   0.0   0.0   298  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        24        15632   111.6     -60.5        1   -91.2  399.1   0.0   0.0   298  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        26        15638   111.5     -60.5        1   -91.2  399.2   0.0   0.0   298  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        28        15644   111.3     -60.6        1   -91.3  399.2   0.0   0.0   297  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        30        15650   111.2     -60.6        1   -91.3  399.3   0.0   0.0   297  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        32        15656   111.1     -60.6        1   -91.3  399.4   0.0   0.0   296  29     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        34        15662   111.0     -60.6        1   -91.3  399.5   0.0   0.0   296  30     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        36        15668   110.9     -60.6        1   -91.3  399.6   0.0   0.0   295  30     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        38        15676   110.8     -60.6        1   -91.3  399.7   0.0   0.0   295  30     
040401a.rs  20040401  0611      -46.91  171.74  23.31  33.0   3596  12103809   79        40        15684   110.6     -60.5        1   -91.2  400.1   0.0   0.0   295  31     
